platform,genre,title,score
PlayStation 4,Art|Adventure,Journey,90
PlayStation 4,Art|Adventure,Journey,95
PlayStation 4,Art|Adventure,Journey,80
PlayStation 4,Art|Adventure,Journey,90
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,80
PlayStation 4,Action|Adventure,The Last of Us Part II,85
PlayStation 4,Action|Adventure,The Last of Us Part II,99
PlayStation 4,Action|Adventure,The Last of Us Part II,90
PlayStation 4,Action|Adventure,The Last of Us Part II,90
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,95
PlayStation 4,Action|Adventure,The Last of Us Part II,75
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,95
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,100
PlayStation 4,Action|Adventure,The Last of Us Part II,95
PlayStation 4,Action|Adventure,The Last of Us Part II,90
PlayStation 4,Action|Adventure,The Last of Us Part II,95
Xbox One,,Resident Evil 2,92
PlayStation 4,,Resident Evil 2,90
PC,Action|Adventure,Half-Life: Alyx,100
PC,Action|Adventure,Half-Life: Alyx,92
PC,Action|Adventure,Half-Life: Alyx,80
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,90
Oculus Rift,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,95
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,95
PC,Action|Adventure,Half-Life: Alyx,93
PC,Action|Adventure,Half-Life: Alyx,95
Oculus Rift,Action|Adventure,Half-Life: Alyx,100
HTC Vive,Action|Adventure,Half-Life: Alyx,95
PC,Action|Adventure,Half-Life: Alyx,98
PC,Action|Adventure,Half-Life: Alyx,90
HTC Vive,Action|Adventure,Half-Life: Alyx,100
PC,Action|Adventure,Half-Life: Alyx,100
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,95
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,90
PC,Action|Adventure,Half-Life: Alyx,80
PC,Action|Adventure,Half-Life: Alyx,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,95
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,100
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,95
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,93
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,95
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,95
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,80
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,100
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,96
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,100
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,98
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,92
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,100
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,95
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,90
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,88
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,100
Nintendo Switch,RPG,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,95
Nintendo Switch,,Super Smash Bros. Ultimate,90
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,97
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,90
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,80
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,100
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,90
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,95
PlayStation 4,Adventure,Minecraft: PlayStation 4 Edition,85
Xbox One,Simulation|Racing,Forza Horizon 4,80
PC,Simulation|Racing,Forza Horizon 4,89
Xbox One,Simulation|Racing,Forza Horizon 4,96
PlayStation 4,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,93
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,80
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,97
PC,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,100
Xbox One,Simulation|Racing,Forza Horizon 4,94
Xbox One,Simulation|Racing,Forza Horizon 4,80
Xbox One,Simulation|Racing,Forza Horizon 4,95
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,95
Xbox One,Simulation|Racing,Forza Horizon 4,100
Xbox One,Simulation|Racing,Forza Horizon 4,100
Xbox One,Simulation|Racing,Forza Horizon 4,95
PC,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,94
Xbox One,Simulation|Racing,Forza Horizon 4,100
Xbox One,Simulation|Racing,Forza Horizon 4,95
PC,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,92
PC,Simulation|Racing,Forza Horizon 4,90
PC,Simulation|Racing,Forza Horizon 4,90
PC,Simulation|Racing,Forza Horizon 4,80
Xbox One,Simulation|Racing,Forza Horizon 4,90
Xbox One,Simulation|Racing,Forza Horizon 4,92
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,94
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,100
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,80
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,93
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,80
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,92
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
Xbox One,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,100
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,98
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,100
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,93
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,80
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,100
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,85
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,80
Xbox One,RPG,The Witcher 3: Wild Hunt - Blood and Wine,100
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,94
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PlayStation 4,RPG,The Witcher 3: Wild Hunt - Blood and Wine,95
PC,RPG,The Witcher 3: Wild Hunt - Blood and Wine,90
Wii-U,Fighting,Super Smash Bros. for Wii U,80
Wii-U,Fighting,Super Smash Bros. for Wii U,98
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,98
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,80
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,85
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,98
Wii-U,Fighting,Super Smash Bros. for Wii U,80
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,88
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,80
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,80
Wii-U,Fighting,Super Smash Bros. for Wii U,94
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,100
Wii-U,Fighting,Super Smash Bros. for Wii U,95
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,98
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,90
Wii-U,Fighting,Super Smash Bros. for Wii U,92
PlayStation 4,Adventure,Shadow of the Colossus,97
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,93
PlayStation 4,Adventure,Shadow of the Colossus,98
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,80
PlayStation 4,Adventure,Shadow of the Colossus,83
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,93
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,89
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,80
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,98
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Shadow of the Colossus,80
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,95
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,85
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,88
PlayStation 4,Adventure,Shadow of the Colossus,100
PlayStation 4,Adventure,Shadow of the Colossus,85
PlayStation 4,Adventure,Shadow of the Colossus,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,80
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,80
PlayStation 4,Adventure,Uncharted 4: A Thief's End,95
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,95
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,96
PlayStation 4,Adventure,Uncharted 4: A Thief's End,98
PlayStation 4,Adventure,Uncharted 4: A Thief's End,94
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,80
PlayStation 4,Adventure,Uncharted 4: A Thief's End,98
PlayStation 4,Adventure,Uncharted 4: A Thief's End,85
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,94
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,95
PlayStation 4,Adventure,Uncharted 4: A Thief's End,40
PlayStation 4,Adventure,Uncharted 4: A Thief's End,70
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,90
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PlayStation 4,Adventure,Uncharted 4: A Thief's End,100
PC,Adventure|RPG,Disco Elysium,75
PC,Adventure|RPG,Disco Elysium,96
PC,Adventure|RPG,Disco Elysium,92
PC,Adventure|RPG,Disco Elysium,70
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,100
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,85
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,85
PC,Adventure|RPG,Disco Elysium,100
PC,Adventure|RPG,Disco Elysium,75
PC,Adventure|RPG,Disco Elysium,95
PC,Adventure|RPG,Disco Elysium,92
PC,Adventure|RPG,Disco Elysium,92
PC,Adventure|RPG,Disco Elysium,95
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,85
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,100
PC,Adventure|RPG,Disco Elysium,85
PC,Adventure|RPG,Disco Elysium,93
PC,Adventure|RPG,Disco Elysium,95
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,100
PC,Adventure|RPG,Disco Elysium,95
PC,Adventure|RPG,Disco Elysium,96
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,90
PC,Adventure|RPG,Disco Elysium,95
PC,Adventure|RPG,Disco Elysium,95
PC,Adventure|RPG,Disco Elysium,84
PC,Adventure|RPG,Disco Elysium,100
PC,Adventure|RPG,Disco Elysium,100
PC,Adventure|RPG,Disco Elysium,80
PC,Simulation,Microsoft Flight Simulator,89
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,93
PC,Simulation,Microsoft Flight Simulator,80
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,95
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,95
PC,Simulation,Microsoft Flight Simulator,95
PC,Simulation,Microsoft Flight Simulator,92
PC,Simulation,Microsoft Flight Simulator,90
Xbox One,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,70
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,90
PC,Simulation,Microsoft Flight Simulator,80
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,93
Xbox One,Simulation,Microsoft Flight Simulator,60
PC,Simulation,Microsoft Flight Simulator,95
PC,Simulation,Microsoft Flight Simulator,95
PC,Simulation,Microsoft Flight Simulator,95
PC,Simulation,Microsoft Flight Simulator,100
PC,Simulation,Microsoft Flight Simulator,93
PC,Simulation,Microsoft Flight Simulator,90
PC,Adventure|RPG,The Witcher 3: Wild Hunt,92
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,93
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,100
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,90
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,80
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,98
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,80
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,100
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,100
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,90
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,70
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,80
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,98
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,90
PC,Adventure|RPG,The Witcher 3: Wild Hunt,90
PlayStation 4,Adventure|RPG,The Witcher 3: Wild Hunt,91
